subjID,age,dob,dot,gender,language,condition,trial_type,trial_index,stimulus,pointvals_firsthalf,button_pressed,earnedThis,earnedCumulative,posttest,responses,time_elapsed
I026,NA,NA,6/7/19,NA,NA,dynamic,html-button-response,2,<img src='img/screen1d.png'></img>,1236,0,NA,NA,NA,NA,84216
I026,NA,NA,6/7/19,NA,NA,dynamic,animation,3,NA,1236,NA,NA,NA,NA,[],105025
I026,NA,NA,6/7/19,NA,NA,dynamic,html-button-response,4,<img src='img/screen5e.jpg'></img>,1236,0,NA,NA,NA,NA,114135
I026,NA,NA,6/7/19,NA,NA,dynamic,html-button-response,5,<p align='center'></p>,1236,0,NA,NA,NA,NA,116042
I026,NA,NA,6/7/19,NA,NA,dynamic,html-button-response,168,"Which, if any, of these monsters ever gave you <b>2 stars</b>?</p>",1236,1,NA,NA,correct,NA,349615
I026,NA,NA,6/7/19,NA,NA,dynamic,html-button-response,169,"Which, if any, of these monsters ever gave you <b>3 stars</b>?</p>",1236,2,NA,NA,correct,NA,356747
I026,NA,NA,6/7/19,NA,NA,dynamic,html-button-response,170,"Which, if any, of these monsters ever gave you <b>6 stars</b>?</p>",1236,3,NA,NA,correct,NA,361771
I026,NA,NA,6/7/19,NA,NA,dynamic,html-button-response,171,"Which, if any, of these monsters ever gave you <b>8 stars</b>?</p>",1236,0,NA,NA,correct,NA,366026
I026,NA,NA,6/7/19,NA,NA,dynamic,html-button-response,172,Which monster did you like the most?</p>,1236,0,NA,NA,NA,NA,371390
I026,NA,NA,6/7/19,NA,NA,dynamic,survey-text,173,NA,1236,NA,NA,NA,NA,"{""Q0"":""Like the color""}",378719
I026,NA,NA,6/7/19,NA,NA,dynamic,html-button-response,52,NA,1236,0,NA,NA,NA,NA,177805
I026,NA,NA,6/7/19,NA,NA,dynamic,audio-keyboard-response,53,sound/1star.wav,1236,NA,1,65,NA,NA,179311
I026,NA,NA,6/7/19,NA,NA,dynamic,audio-keyboard-response,95,sound/6star.wav,1236,NA,6,137,NA,NA,232644
I026,NA,NA,6/7/19,NA,NA,dynamic,html-button-response,96,NA,1236,0,NA,NA,NA,NA,233619
I026,NA,NA,6/7/19,NA,NA,dynamic,audio-keyboard-response,97,sound/8star.wav,1236,NA,8,145,NA,NA,235124
I026,NA,NA,6/7/19,NA,NA,dynamic,html-button-response,98,NA,1236,1,NA,NA,NA,NA,236223
I026,NA,NA,6/7/19,NA,NA,dynamic,audio-keyboard-response,99,sound/2star.wav,1236,NA,2,147,NA,NA,237730
I026,NA,NA,6/7/19,NA,NA,dynamic,html-button-response,100,NA,1236,2,NA,NA,NA,NA,238488
I026,NA,NA,6/7/19,NA,NA,dynamic,audio-keyboard-response,101,sound/3star.wav,1236,NA,3,150,NA,NA,239993
I026,NA,NA,6/7/19,NA,NA,dynamic,html-button-response,102,NA,1236,3,NA,NA,NA,NA,240911
I026,NA,NA,6/7/19,NA,NA,dynamic,audio-keyboard-response,103,sound/6star.wav,1236,NA,6,156,NA,NA,242413
I026,NA,NA,6/7/19,NA,NA,dynamic,html-button-response,104,NA,1236,0,NA,NA,NA,NA,243319
I026,NA,NA,6/7/19,NA,NA,dynamic,audio-keyboard-response,105,sound/8star.wav,1236,NA,8,164,NA,NA,244824
I026,NA,NA,6/7/19,NA,NA,dynamic,html-button-response,106,NA,1236,1,NA,NA,NA,NA,245862
I026,NA,NA,6/7/19,NA,NA,dynamic,audio-keyboard-response,107,sound/2star.wav,1236,NA,2,166,NA,NA,247366
I026,NA,NA,6/7/19,NA,NA,dynamic,html-button-response,108,NA,1236,2,NA,NA,NA,NA,248239
I026,NA,NA,6/7/19,NA,NA,dynamic,audio-keyboard-response,109,sound/3star.wav,1236,NA,3,169,NA,NA,249742
I026,NA,NA,6/7/19,NA,NA,dynamic,html-button-response,110,NA,1236,0,NA,NA,NA,NA,251108
I026,NA,NA,6/7/19,NA,NA,dynamic,audio-keyboard-response,111,sound/8star.wav,1236,NA,8,177,NA,NA,252612
I026,NA,NA,6/7/19,NA,NA,dynamic,html-button-response,112,NA,1236,3,NA,NA,NA,NA,253757
I026,NA,NA,6/7/19,NA,NA,dynamic,audio-keyboard-response,113,sound/6star.wav,1236,NA,6,183,NA,NA,255261
I026,NA,NA,6/7/19,NA,NA,dynamic,html-button-response,114,NA,1236,1,NA,NA,NA,NA,256240
I026,NA,NA,6/7/19,NA,NA,dynamic,audio-keyboard-response,115,sound/2star.wav,1236,NA,2,185,NA,NA,257745
I026,NA,NA,6/7/19,NA,NA,dynamic,html-button-response,116,NA,1236,2,NA,NA,NA,NA,258471
I026,NA,NA,6/7/19,NA,NA,dynamic,audio-keyboard-response,117,sound/3star.wav,1236,NA,3,188,NA,NA,259977
I026,NA,NA,6/7/19,NA,NA,dynamic,html-button-response,118,NA,1236,0,NA,NA,NA,NA,260767
I026,NA,NA,6/7/19,NA,NA,dynamic,audio-keyboard-response,37,sound/2star.wav,1236,NA,2,46,NA,NA,160200
I026,NA,NA,6/7/19,NA,NA,dynamic,html-button-response,38,NA,1236,0,NA,NA,NA,NA,160735
I026,NA,NA,6/7/19,NA,NA,dynamic,html-button-response,160,NA,1236,3,NA,NA,NA,NA,317610
I026,NA,NA,6/7/19,NA,NA,dynamic,audio-keyboard-response,161,sound/6star.wav,1236,NA,6,288,NA,NA,319115
I026,NA,NA,6/7/19,NA,NA,dynamic,html-button-response,162,NA,1236,2,NA,NA,NA,NA,319887
I026,NA,NA,6/7/19,NA,NA,dynamic,audio-keyboard-response,163,sound/3star.wav,1236,NA,3,291,NA,NA,321391
I026,NA,NA,6/7/19,NA,NA,dynamic,html-button-response,164,NA,1236,1,NA,NA,NA,NA,322108
I026,NA,NA,6/7/19,NA,NA,dynamic,audio-keyboard-response,165,sound/2star.wav,1236,NA,2,293,NA,NA,323610
I026,NA,NA,6/7/19,NA,NA,dynamic,audio-button-response,166,sound/celebration.wav,1236,0,NA,NA,NA,NA,334311
I026,NA,NA,6/7/19,NA,NA,dynamic,html-button-response,167,"Which, if any, of these monsters ever gave you <b>1 star</b>?</p>",1236,4,NA,NA,incorrect,NA,340795
I026,NA,NA,6/7/19,NA,NA,dynamic,audio-keyboard-response,7,sound/1star.wav,1236,NA,1,1,NA,NA,120423
I026,NA,NA,6/7/19,NA,NA,dynamic,html-button-response,8,NA,1236,3,NA,NA,NA,NA,122614
I026,NA,NA,6/7/19,NA,NA,dynamic,audio-keyboard-response,9,sound/6star.wav,1236,NA,6,7,NA,NA,124123
I026,NA,NA,6/7/19,NA,NA,dynamic,html-button-response,10,NA,1236,1,NA,NA,NA,NA,125769
I026,NA,NA,6/7/19,NA,NA,dynamic,audio-keyboard-response,11,sound/2star.wav,1236,NA,2,9,NA,NA,127273
I026,NA,NA,6/7/19,NA,NA,dynamic,html-button-response,12,NA,1236,2,NA,NA,NA,NA,128120
I026,NA,NA,6/7/19,NA,NA,dynamic,audio-keyboard-response,13,sound/3star.wav,1236,NA,3,12,NA,NA,129627
I026,NA,NA,6/7/19,NA,NA,dynamic,html-button-response,14,NA,1236,0,NA,NA,NA,NA,130642
I026,NA,NA,6/7/19,NA,NA,dynamic,audio-keyboard-response,15,sound/1star.wav,1236,NA,1,13,NA,NA,132146
I026,NA,NA,6/7/19,NA,NA,dynamic,html-button-response,16,NA,1236,3,NA,NA,NA,NA,133100
I026,NA,NA,6/7/19,NA,NA,dynamic,audio-keyboard-response,17,sound/6star.wav,1236,NA,6,19,NA,NA,134606
I026,NA,NA,6/7/19,NA,NA,dynamic,html-button-response,18,NA,1236,0,NA,NA,NA,NA,135897
I026,NA,NA,6/7/19,NA,NA,dynamic,audio-keyboard-response,19,sound/1star.wav,1236,NA,1,20,NA,NA,137402
I026,NA,NA,6/7/19,NA,NA,dynamic,html-button-response,20,NA,1236,1,NA,NA,NA,NA,138172
I026,NA,NA,6/7/19,NA,NA,dynamic,audio-keyboard-response,21,sound/2star.wav,1236,NA,2,22,NA,NA,139680
I026,NA,NA,6/7/19,NA,NA,dynamic,html-button-response,22,NA,1236,2,NA,NA,NA,NA,140695
I026,NA,NA,6/7/19,NA,NA,dynamic,audio-keyboard-response,23,sound/3star.wav,1236,NA,3,25,NA,NA,142204
I026,NA,NA,6/7/19,NA,NA,dynamic,html-button-response,24,NA,1236,3,NA,NA,NA,NA,143774
I026,NA,NA,6/7/19,NA,NA,dynamic,audio-keyboard-response,25,sound/6star.wav,1236,NA,6,31,NA,NA,145279
I026,NA,NA,6/7/19,NA,NA,dynamic,html-button-response,26,NA,1236,0,NA,NA,NA,NA,146640
I026,NA,NA,6/7/19,NA,NA,dynamic,audio-keyboard-response,27,sound/1star.wav,1236,NA,1,32,NA,NA,148143
I026,NA,NA,6/7/19,NA,NA,dynamic,html-button-response,28,NA,1236,1,NA,NA,NA,NA,149044
I026,NA,NA,6/7/19,NA,NA,dynamic,audio-keyboard-response,29,sound/2star.wav,1236,NA,2,34,NA,NA,150550
I026,NA,NA,6/7/19,NA,NA,dynamic,html-button-response,30,NA,1236,2,NA,NA,NA,NA,151427
I026,NA,NA,6/7/19,NA,NA,dynamic,audio-keyboard-response,31,sound/3star.wav,1236,NA,3,37,NA,NA,152933
I026,NA,NA,6/7/19,NA,NA,dynamic,html-button-response,32,NA,1236,0,NA,NA,NA,NA,153890
I026,NA,NA,6/7/19,NA,NA,dynamic,audio-keyboard-response,33,sound/1star.wav,1236,NA,1,38,NA,NA,155398
I026,NA,NA,6/7/19,NA,NA,dynamic,html-button-response,34,NA,1236,3,NA,NA,NA,NA,156199
I026,NA,NA,6/7/19,NA,NA,dynamic,audio-keyboard-response,35,sound/6star.wav,1236,NA,6,44,NA,NA,157710
I026,NA,NA,6/7/19,NA,NA,dynamic,html-button-response,36,NA,1236,1,NA,NA,NA,NA,158694
I026,NA,NA,6/7/19,NA,NA,dynamic,audio-keyboard-response,77,sound/2star.wav,1236,NA,2,100,NA,NA,210517
I026,NA,NA,6/7/19,NA,NA,dynamic,html-button-response,78,NA,1236,2,NA,NA,NA,NA,211308
I026,NA,NA,6/7/19,NA,NA,dynamic,audio-keyboard-response,79,sound/3star.wav,1236,NA,3,103,NA,NA,212814
I026,NA,NA,6/7/19,NA,NA,dynamic,html-button-response,80,NA,1236,3,NA,NA,NA,NA,213609
I026,NA,NA,6/7/19,NA,NA,dynamic,audio-keyboard-response,81,sound/6star.wav,1236,NA,6,109,NA,NA,215113
I026,NA,NA,6/7/19,NA,NA,dynamic,html-button-response,82,NA,1236,0,NA,NA,NA,NA,216064
I026,NA,NA,6/7/19,NA,NA,dynamic,audio-keyboard-response,83,sound/1star.wav,1236,NA,1,110,NA,NA,217568
I026,NA,NA,6/7/19,NA,NA,dynamic,html-button-response,84,NA,1236,1,NA,NA,NA,NA,218555
I026,NA,NA,6/7/19,NA,NA,dynamic,audio-keyboard-response,85,sound/2star.wav,1236,NA,2,112,NA,NA,220061
I026,NA,NA,6/7/19,NA,NA,dynamic,html-button-response,86,NA,1236,3,NA,NA,NA,NA,221132
I026,NA,NA,6/7/19,NA,NA,dynamic,audio-keyboard-response,47,sound/6star.wav,1236,NA,6,59,NA,NA,171899
I026,NA,NA,6/7/19,NA,NA,dynamic,html-button-response,48,NA,1236,2,NA,NA,NA,NA,172954
I026,NA,NA,6/7/19,NA,NA,dynamic,audio-keyboard-response,49,sound/3star.wav,1236,NA,3,62,NA,NA,174458
I026,NA,NA,6/7/19,NA,NA,dynamic,html-button-response,50,NA,1236,1,NA,NA,NA,NA,175461
I026,NA,NA,6/7/19,NA,NA,dynamic,audio-keyboard-response,51,sound/2star.wav,1236,NA,2,64,NA,NA,176966
I026,NA,NA,6/7/19,NA,NA,dynamic,html-button-response,92,NA,1236,2,NA,NA,NA,NA,228513
I026,NA,NA,6/7/19,NA,NA,dynamic,audio-keyboard-response,93,sound/3star.wav,1236,NA,3,131,NA,NA,230017
I026,NA,NA,6/7/19,NA,NA,dynamic,html-button-response,94,NA,1236,3,NA,NA,NA,NA,231140
I026,NA,NA,6/7/19,NA,NA,dynamic,html-button-response,68,NA,1236,0,NA,NA,NA,NA,197355
I026,NA,NA,6/7/19,NA,NA,dynamic,audio-keyboard-response,69,sound/1star.wav,1236,NA,1,89,NA,NA,198860
I026,NA,NA,6/7/19,NA,NA,dynamic,html-button-response,70,NA,1236,3,NA,NA,NA,NA,199859
I026,NA,NA,6/7/19,NA,NA,dynamic,audio-keyboard-response,71,sound/6star.wav,1236,NA,6,95,NA,NA,201367
I026,NA,NA,6/7/19,NA,NA,dynamic,html-button-response,72,NA,1236,1,NA,NA,NA,NA,202333
I026,NA,NA,6/7/19,NA,NA,dynamic,audio-keyboard-response,73,sound/2star.wav,1236,NA,2,97,NA,NA,203836
I026,NA,NA,6/7/19,NA,NA,dynamic,html-button-response,74,NA,1236,0,NA,NA,NA,NA,206711
I026,NA,NA,6/7/19,NA,NA,dynamic,audio-keyboard-response,75,sound/1star.wav,1236,NA,1,98,NA,NA,208218
I026,NA,NA,6/7/19,NA,NA,dynamic,html-button-response,76,NA,1236,1,NA,NA,NA,NA,209010
I026,NA,NA,6/7/19,NA,NA,dynamic,html-button-response,90,NA,1236,1,NA,NA,NA,NA,226335
I026,NA,NA,6/7/19,NA,NA,dynamic,audio-keyboard-response,91,sound/2star.wav,1236,NA,2,128,NA,NA,227844
I026,NA,NA,6/7/19,NA,NA,dynamic,html-button-response,42,NA,1236,1,NA,NA,NA,NA,165381
I026,NA,NA,6/7/19,NA,NA,dynamic,audio-keyboard-response,39,sound/1star.wav,1236,NA,1,47,NA,NA,162244
I026,NA,NA,6/7/19,NA,NA,dynamic,html-button-response,40,NA,1236,2,NA,NA,NA,NA,163061
I026,NA,NA,6/7/19,NA,NA,dynamic,audio-keyboard-response,41,sound/3star.wav,1236,NA,3,50,NA,NA,164566
I026,NA,NA,6/7/19,NA,NA,dynamic,audio-keyboard-response,87,sound/6star.wav,1236,NA,6,118,NA,NA,222638
I026,NA,NA,6/7/19,NA,NA,dynamic,audio-keyboard-response,43,sound/2star.wav,1236,NA,2,52,NA,NA,166887
I026,NA,NA,6/7/19,NA,NA,dynamic,html-button-response,44,NA,1236,0,NA,NA,NA,NA,167839
I026,NA,NA,6/7/19,NA,NA,dynamic,audio-keyboard-response,45,sound/1star.wav,1236,NA,1,53,NA,NA,169344
I026,NA,NA,6/7/19,NA,NA,dynamic,html-button-response,88,NA,1236,0,NA,NA,NA,NA,223652
I026,NA,NA,6/7/19,NA,NA,dynamic,audio-keyboard-response,89,sound/8star.wav,1236,NA,8,126,NA,NA,225158
I026,NA,NA,6/7/19,NA,NA,dynamic,html-button-response,46,NA,1236,3,NA,NA,NA,NA,170397
I027,NA,NA,6/7/19,NA,NA,dynamic,html-button-response,14,NA,3126,3,NA,NA,NA,NA,1257220
I027,NA,NA,6/7/19,NA,NA,dynamic,html-button-response,12,NA,3126,3,NA,NA,NA,NA,1252327
I027,NA,NA,6/7/19,NA,NA,dynamic,audio-keyboard-response,13,sound/6star.wav,3126,NA,6,12,NA,NA,1253834
I027,NA,NA,6/7/19,NA,NA,dynamic,html-button-response,68,NA,3126,1,NA,NA,NA,NA,1342528
I027,NA,NA,6/7/19,NA,NA,dynamic,animation,3,NA,3126,NA,NA,NA,NA,[],1224575
I027,NA,NA,6/7/19,NA,NA,dynamic,html-button-response,4,<img src='img/screen5e.jpg'></img>,3126,0,NA,NA,NA,NA,1236227
I027,NA,NA,6/7/19,NA,NA,dynamic,html-button-response,5,<p align='center'></p>,3126,0,NA,NA,NA,NA,1237930
I027,NA,NA,6/7/19,NA,NA,dynamic,audio-keyboard-response,15,sound/6star.wav,3126,NA,6,18,NA,NA,1258727
I027,NA,NA,6/7/19,NA,NA,dynamic,audio-keyboard-response,7,sound/2star.wav,3126,NA,2,2,NA,NA,1243154
I027,NA,NA,6/7/19,NA,NA,dynamic,html-button-response,8,NA,3126,0,NA,NA,NA,NA,1245963
I027,NA,NA,6/7/19,NA,NA,dynamic,audio-keyboard-response,9,sound/3star.wav,3126,NA,3,5,NA,NA,1247471
I027,NA,NA,6/7/19,NA,NA,dynamic,html-button-response,6,NA,3126,2,NA,NA,NA,NA,1241650
I027,NA,NA,6/7/19,NA,NA,dynamic,audio-keyboard-response,11,sound/1star.wav,3126,NA,1,6,NA,NA,1250939
I027,NA,NA,6/7/19,NA,NA,dynamic,html-button-response,66,NA,3126,3,NA,NA,NA,NA,1335199
I027,NA,NA,6/7/19,NA,NA,dynamic,audio-keyboard-response,67,sound/6star.wav,3126,NA,6,95,NA,NA,1336704
I027,NA,NA,6/7/19,NA,NA,dynamic,html-button-response,0,NA,3126,0,NA,NA,NA,NA,1189525
I027,NA,NA,6/7/19,NA,NA,dynamic,animation,1,NA,3126,NA,NA,NA,NA,[],1201538
I027,NA,NA,6/7/19,NA,NA,dynamic,html-button-response,2,<img src='img/screen1d.png'></img>,3126,0,NA,NA,NA,NA,1203759
I027,NA,NA,6/7/19,NA,NA,dynamic,audio-keyboard-response,43,sound/6star.wav,3126,NA,6,57,NA,NA,1300121
I027,NA,NA,6/7/19,NA,NA,dynamic,html-button-response,44,NA,3126,0,NA,NA,NA,NA,1301645
I027,NA,NA,6/7/19,NA,NA,dynamic,audio-keyboard-response,45,sound/3star.wav,3126,NA,3,60,NA,NA,1303149
I027,NA,NA,6/7/19,NA,NA,dynamic,html-button-response,46,NA,3126,0,NA,NA,NA,NA,1304983
I027,NA,NA,6/7/19,NA,NA,dynamic,audio-keyboard-response,47,sound/3star.wav,3126,NA,3,63,NA,NA,1306489
I027,NA,NA,6/7/19,NA,NA,dynamic,html-button-response,48,NA,3126,2,NA,NA,NA,NA,1307864
I027,NA,NA,6/7/19,NA,NA,dynamic,html-button-response,10,NA,3126,1,NA,NA,NA,NA,1249433
I027,NA,NA,6/7/19,NA,NA,dynamic,html-button-response,50,NA,3126,1,NA,NA,NA,NA,1310566
I027,NA,NA,6/7/19,NA,NA,dynamic,audio-keyboard-response,51,sound/1star.wav,3126,NA,1,66,NA,NA,1312073
I027,NA,NA,6/7/19,NA,NA,dynamic,html-button-response,52,NA,3126,3,NA,NA,NA,NA,1313016
I027,NA,NA,6/7/19,NA,NA,dynamic,audio-keyboard-response,53,sound/6star.wav,3126,NA,6,72,NA,NA,1314521
I027,NA,NA,6/7/19,NA,NA,dynamic,html-button-response,54,NA,3126,2,NA,NA,NA,NA,1316339
I027,NA,NA,6/7/19,NA,NA,dynamic,audio-keyboard-response,55,sound/2star.wav,3126,NA,2,74,NA,NA,1317845
I027,NA,NA,6/7/19,NA,NA,dynamic,html-button-response,56,NA,3126,1,NA,NA,NA,NA,1319915
I027,NA,NA,6/7/19,NA,NA,dynamic,audio-keyboard-response,57,sound/1star.wav,3126,NA,1,75,NA,NA,1321420
I027,NA,NA,6/7/19,NA,NA,dynamic,html-button-response,58,NA,3126,0,NA,NA,NA,NA,1322754
I027,NA,NA,6/7/19,NA,NA,dynamic,audio-keyboard-response,59,sound/3star.wav,3126,NA,3,78,NA,NA,1324259
I027,NA,NA,6/7/19,NA,NA,dynamic,html-button-response,60,NA,3126,3,NA,NA,NA,NA,1325790
I027,NA,NA,6/7/19,NA,NA,dynamic,audio-keyboard-response,61,sound/6star.wav,3126,NA,6,84,NA,NA,1327298
I027,NA,NA,6/7/19,NA,NA,dynamic,audio-keyboard-response,49,sound/2star.wav,3126,NA,2,65,NA,NA,1309368
I027,NA,NA,6/7/19,NA,NA,dynamic,audio-keyboard-response,63,sound/3star.wav,3126,NA,3,87,NA,NA,1331311
I027,NA,NA,6/7/19,NA,NA,dynamic,html-button-response,64,NA,3126,2,NA,NA,NA,NA,1332665
I027,NA,NA,6/7/19,NA,NA,dynamic,audio-keyboard-response,65,sound/2star.wav,3126,NA,2,89,NA,NA,1334194
I027,NA,NA,6/7/19,NA,NA,dynamic,html-button-response,106,NA,3126,3,NA,NA,NA,NA,1398962
I027,NA,NA,6/7/19,NA,NA,dynamic,audio-keyboard-response,107,sound/6star.wav,3126,NA,6,176,NA,NA,1400468
I027,NA,NA,6/7/19,NA,NA,dynamic,audio-keyboard-response,69,sound/1star.wav,3126,NA,1,96,NA,NA,1344031
I027,NA,NA,6/7/19,NA,NA,dynamic,html-button-response,70,NA,3126,2,NA,NA,NA,NA,1345614
I027,NA,NA,6/7/19,NA,NA,dynamic,audio-keyboard-response,71,sound/2star.wav,3126,NA,2,98,NA,NA,1347117
I027,NA,NA,6/7/19,NA,NA,dynamic,html-button-response,72,NA,3126,3,NA,NA,NA,NA,1348063
I027,NA,NA,6/7/19,NA,NA,dynamic,audio-keyboard-response,73,sound/6star.wav,3126,NA,6,104,NA,NA,1349568
I027,NA,NA,6/7/19,NA,NA,dynamic,html-button-response,74,NA,3126,0,NA,NA,NA,NA,1350655
I027,NA,NA,6/7/19,NA,NA,dynamic,audio-keyboard-response,75,sound/3star.wav,3126,NA,3,107,NA,NA,1352177
I027,NA,NA,6/7/19,NA,NA,dynamic,html-button-response,62,NA,3126,0,NA,NA,NA,NA,1329805
I027,NA,NA,6/7/19,NA,NA,dynamic,html-button-response,76,NA,3126,0,NA,NA,NA,NA,1353465
I027,NA,NA,6/7/19,NA,NA,dynamic,audio-keyboard-response,77,sound/3star.wav,3126,NA,3,110,NA,NA,1354975
I027,NA,NA,6/7/19,NA,NA,dynamic,html-button-response,78,NA,3126,1,NA,NA,NA,NA,1356451
I027,NA,NA,6/7/19,NA,NA,dynamic,audio-keyboard-response,79,sound/1star.wav,3126,NA,1,111,NA,NA,1357955
I027,NA,NA,6/7/19,NA,NA,dynamic,html-button-response,80,NA,3126,2,NA,NA,NA,NA,1359231
I027,NA,NA,6/7/19,NA,NA,dynamic,audio-keyboard-response,81,sound/2star.wav,3126,NA,2,113,NA,NA,1360736
I027,NA,NA,6/7/19,NA,NA,dynamic,html-button-response,82,NA,3126,3,NA,NA,NA,NA,1361738
I027,NA,NA,6/7/19,NA,NA,dynamic,audio-keyboard-response,83,sound/6star.wav,3126,NA,6,119,NA,NA,1363244
I027,NA,NA,6/7/19,NA,NA,dynamic,html-button-response,84,NA,3126,3,NA,NA,NA,NA,1365037
I027,NA,NA,6/7/19,NA,NA,dynamic,audio-keyboard-response,85,sound/6star.wav,3126,NA,6,125,NA,NA,1366540
I027,NA,NA,6/7/19,NA,NA,dynamic,html-button-response,86,NA,3126,2,NA,NA,NA,NA,1367988
I027,NA,NA,6/7/19,NA,NA,dynamic,audio-keyboard-response,87,sound/2star.wav,3126,NA,2,127,NA,NA,1369494
I027,NA,NA,6/7/19,NA,NA,dynamic,html-button-response,88,NA,3126,1,NA,NA,NA,NA,1370867
I027,NA,NA,6/7/19,NA,NA,dynamic,audio-keyboard-response,89,sound/8star.wav,3126,NA,8,135,NA,NA,1372372
I027,NA,NA,6/7/19,NA,NA,dynamic,html-button-response,90,NA,3126,0,NA,NA,NA,NA,1374266
I027,NA,NA,6/7/19,NA,NA,dynamic,audio-keyboard-response,91,sound/3star.wav,3126,NA,3,138,NA,NA,1375774
I027,NA,NA,6/7/19,NA,NA,dynamic,html-button-response,92,NA,3126,2,NA,NA,NA,NA,1378110
I027,NA,NA,6/7/19,NA,NA,dynamic,audio-keyboard-response,93,sound/2star.wav,3126,NA,2,140,NA,NA,1379613
I027,NA,NA,6/7/19,NA,NA,dynamic,html-button-response,94,NA,3126,0,NA,NA,NA,NA,1381268
I027,NA,NA,6/7/19,NA,NA,dynamic,audio-keyboard-response,95,sound/3star.wav,3126,NA,3,143,NA,NA,1382774
I027,NA,NA,6/7/19,NA,NA,dynamic,html-button-response,96,NA,3126,3,NA,NA,NA,NA,1384121
I027,NA,NA,6/7/19,NA,NA,dynamic,audio-keyboard-response,97,sound/6star.wav,3126,NA,6,149,NA,NA,1385625
I027,NA,NA,6/7/19,NA,NA,dynamic,html-button-response,98,NA,3126,1,NA,NA,NA,NA,1386965
I027,NA,NA,6/7/19,NA,NA,dynamic,audio-keyboard-response,99,sound/8star.wav,3126,NA,8,157,NA,NA,1388470
I027,NA,NA,6/7/19,NA,NA,dynamic,html-button-response,100,NA,3126,0,NA,NA,NA,NA,1390250
I027,NA,NA,6/7/19,NA,NA,dynamic,audio-keyboard-response,101,sound/3star.wav,3126,NA,3,160,NA,NA,1391760
I027,NA,NA,6/7/19,NA,NA,dynamic,html-button-response,102,NA,3126,2,NA,NA,NA,NA,1392847
I027,NA,NA,6/7/19,NA,NA,dynamic,audio-keyboard-response,103,sound/2star.wav,3126,NA,2,162,NA,NA,1394349
I027,NA,NA,6/7/19,NA,NA,dynamic,html-button-response,104,NA,3126,1,NA,NA,NA,NA,1395731
I027,NA,NA,6/7/19,NA,NA,dynamic,audio-keyboard-response,105,sound/8star.wav,3126,NA,8,170,NA,NA,1397238
I027,NA,NA,6/7/19,NA,NA,dynamic,audio-keyboard-response,25,sound/1star.wav,3126,NA,1,27,NA,NA,1274441
I027,NA,NA,6/7/19,NA,NA,dynamic,html-button-response,26,NA,3126,0,NA,NA,NA,NA,1275731
I027,NA,NA,6/7/19,NA,NA,dynamic,audio-keyboard-response,27,sound/3star.wav,3126,NA,3,30,NA,NA,1277237
I027,NA,NA,6/7/19,NA,NA,dynamic,html-button-response,28,NA,3126,3,NA,NA,NA,NA,1278691
I027,NA,NA,6/7/19,NA,NA,dynamic,audio-keyboard-response,29,sound/6star.wav,3126,NA,6,36,NA,NA,1280194
I027,NA,NA,6/7/19,NA,NA,dynamic,html-button-response,30,NA,3126,0,NA,NA,NA,NA,1282144
I027,NA,NA,6/7/19,NA,NA,dynamic,audio-keyboard-response,31,sound/3star.wav,3126,NA,3,39,NA,NA,1283649
I027,NA,NA,6/7/19,NA,NA,dynamic,html-button-response,32,NA,3126,3,NA,NA,NA,NA,1285001
I027,NA,NA,6/7/19,NA,NA,dynamic,audio-keyboard-response,33,sound/6star.wav,3126,NA,6,45,NA,NA,1286505
I027,NA,NA,6/7/19,NA,NA,dynamic,html-button-response,34,NA,3126,1,NA,NA,NA,NA,1287826
I027,NA,NA,6/7/19,NA,NA,dynamic,audio-keyboard-response,115,sound/3star.wav,3126,NA,3,191,NA,NA,1413258
I027,NA,NA,6/7/19,NA,NA,dynamic,html-button-response,116,NA,3126,3,NA,NA,NA,NA,1414439
I027,NA,NA,6/7/19,NA,NA,dynamic,audio-keyboard-response,117,sound/6star.wav,3126,NA,6,197,NA,NA,1415942
I027,NA,NA,6/7/19,NA,NA,dynamic,html-button-response,118,NA,3126,2,NA,NA,NA,NA,1416982
I027,NA,NA,6/7/19,NA,NA,dynamic,audio-keyboard-response,119,sound/2star.wav,3126,NA,2,199,NA,NA,1418486
I027,NA,NA,6/7/19,NA,NA,dynamic,html-button-response,120,NA,3126,1,NA,NA,NA,NA,1419535
I027,NA,NA,6/7/19,NA,NA,dynamic,audio-keyboard-response,121,sound/8star.wav,3126,NA,8,207,NA,NA,1421040
I027,NA,NA,6/7/19,NA,NA,dynamic,html-button-response,122,NA,3126,2,NA,NA,NA,NA,1422598
I027,NA,NA,6/7/19,NA,NA,dynamic,audio-keyboard-response,123,sound/2star.wav,3126,NA,2,209,NA,NA,1424102
I027,NA,NA,6/7/19,NA,NA,dynamic,html-button-response,124,NA,3126,0,NA,NA,NA,NA,1425101
I027,NA,NA,6/7/19,NA,NA,dynamic,audio-keyboard-response,125,sound/3star.wav,3126,NA,3,212,NA,NA,1426606
I027,NA,NA,6/7/19,NA,NA,dynamic,html-button-response,126,NA,3126,3,NA,NA,NA,NA,1427596
I027,NA,NA,6/7/19,NA,NA,dynamic,audio-keyboard-response,127,sound/6star.wav,3126,NA,6,218,NA,NA,1429115
I027,NA,NA,6/7/19,NA,NA,dynamic,html-button-response,128,NA,3126,1,NA,NA,NA,NA,1431050
